date,weighted_sentiment_score
2021-02-05 10:53:00,0.3337597749719196
2021-02-05 10:54:00,0.0
2021-02-05 10:55:00,0.5917404294013977
2021-02-05 10:58:00,-0.4655758440494537
2021-02-05 10:59:00,0.4579293637935962
2021-02-05 11:01:00,0.2602008439753495
2021-02-05 11:02:00,0.0
2021-02-05 11:04:00,0.0
2021-02-05 11:06:00,0.2755696338738354
2021-02-05 11:08:00,0.0
2021-02-05 11:09:00,0.0
2021-02-05 11:11:00,0.0
2021-02-05 11:12:00,0.0
2021-02-05 11:14:00,0.6674070358276367
2021-02-05 11:15:00,0.1729298137281636
2021-02-05 11:16:00,0.20244113766361393
2021-02-05 11:18:00,0.5291852355003357
2021-02-05 11:19:00,0.8263921141624451
2021-02-05 11:20:00,0.38677475501116143
2021-02-05 11:21:00,0.312950278686424
2021-02-05 11:23:00,0.0
2021-02-05 11:24:00,0.0
2021-02-05 11:25:00,0.11423197280764778
2021-02-05 11:26:00,0.5219825506210327
2021-02-05 11:27:00,0.0
2021-02-05 11:28:00,0.0
2021-02-05 11:29:00,0.0
2021-02-05 11:30:00,0.18074369457954148
2021-02-05 11:31:00,0.8052098155021667
2021-02-05 11:32:00,0.5324945449829102
2021-02-05 11:33:00,0.1699297622254225
2021-02-05 11:34:00,0.0
2021-02-05 11:35:00,0.7020519375801086
2021-02-05 11:36:00,0.24731856584852316
2021-02-05 11:37:00,0.0
2021-02-05 11:39:00,0.0
2021-02-05 11:40:00,0.3375691811141528
2021-02-05 11:41:00,0.20073971265347568
2021-02-05 11:44:00,0.3670262524937566
2021-02-05 11:45:00,0.2188177273605708
2021-02-05 11:46:00,0.3446941193986869
2021-02-05 11:47:00,0.2881446219065282
2021-02-05 11:49:00,0.19859759047645759
2021-02-05 11:50:00,0.376457542181015
2021-02-05 11:51:00,0.0
2021-02-05 11:53:00,0.0
2021-02-05 11:54:00,-0.26841604709625244
2021-02-05 11:57:00,0.4243242106663473
2021-02-05 11:58:00,0.0
2021-02-05 11:59:00,0.0
2021-02-05 12:01:00,0.2037617846343925
2021-02-05 12:02:00,0.4462117176016788
2021-02-05 12:03:00,0.0
2021-02-05 12:05:00,0.6228369474411011
2021-02-05 12:06:00,0.3082027363176745
2021-02-05 12:07:00,-0.045058005682466575
2021-02-05 12:10:00,0.0
2021-02-05 12:11:00,0.0
2021-02-05 12:12:00,0.4106974711505279
2021-02-05 12:13:00,0.0
2021-02-05 12:14:00,0.0
2021-02-05 12:15:00,0.0
2021-02-05 12:16:00,0.14344114847799513
2021-02-05 12:17:00,0.0
2021-02-05 12:18:00,0.167650018152067
2021-02-05 12:19:00,0.0
2021-02-05 12:21:00,0.24788398734383102
2021-02-05 12:22:00,0.0
2021-02-05 12:23:00,0.7849116921424866
2021-02-05 12:25:00,0.0
2021-02-05 12:26:00,0.20164732805866056
2021-02-05 12:27:00,0.0
2021-02-05 12:28:00,0.11078688639389277
2021-02-05 12:29:00,0.0
2021-02-05 12:30:00,-0.14208500652545572
2021-02-05 12:31:00,0.31077129649349194
2021-02-05 12:32:00,0.0
2021-02-05 12:33:00,0.0
2021-02-05 12:35:00,0.0
2021-02-05 12:36:00,0.35640752691923205
2021-02-05 12:37:00,0.33814061851250565
2021-02-05 12:38:00,0.0
2021-02-05 12:39:00,0.4453256835499146
2021-02-05 12:40:00,0.0
2021-02-05 12:41:00,0.0
2021-02-05 12:42:00,0.0
2021-02-05 12:43:00,0.20183926553149945
2021-02-05 12:44:00,0.24187507902489566
2021-02-05 12:46:00,0.5957975387573242
2021-02-05 12:47:00,0.0
2021-02-05 12:48:00,0.4341313081323593
2021-02-05 12:49:00,0.0
2021-02-05 12:50:00,0.39900756732863024
2021-02-05 12:51:00,0.09901395724830223
2021-02-05 12:53:00,-0.23994261026382446
2021-02-05 12:54:00,0.4658912884516398
2021-02-05 12:56:00,0.3997085226968546
2021-02-05 12:57:00,-0.25471181105006646
2021-02-05 12:58:00,0.5246211542858175
2021-02-05 12:59:00,0.28086358465186184
2021-02-05 13:00:00,0.6983593199402178
2021-02-05 13:01:00,0.15387270674508077
2021-02-05 13:02:00,0.0
2021-02-05 13:03:00,0.6136084823136145
2021-02-05 13:04:00,0.0
2021-02-05 13:05:00,0.2433245622542692
2021-02-05 13:06:00,0.0
2021-02-05 13:07:00,0.7296779751777649
2021-02-05 13:09:00,0.0
2021-02-05 13:10:00,0.0
2021-02-05 13:11:00,0.283111418610179
2021-02-05 13:12:00,0.26692346030700353
2021-02-05 13:14:00,0.25373924429892375
2021-02-05 13:15:00,0.33788320475597
2021-02-05 13:16:00,0.29136548537143114
2021-02-05 13:17:00,0.4177815876559764
2021-02-05 13:18:00,0.2095624602738146
2021-02-05 13:19:00,0.15972608477524405
2021-02-05 13:20:00,-0.032247635665476324
2021-02-05 13:21:00,0.4452381337536536
2021-02-05 13:22:00,0.24701154428200436
2021-02-05 13:23:00,0.06857791215704044
2021-02-05 13:24:00,0.0
2021-02-05 13:26:00,0.0
2021-02-05 13:27:00,0.4765196017392146
2021-02-05 13:28:00,0.0
2021-02-05 13:29:00,0.5346476435661316
2021-02-05 13:30:00,0.12127408473170267
2021-02-05 13:31:00,0.0
2021-02-05 13:32:00,0.49396139771850345
2021-02-05 13:34:00,0.0
2021-02-05 13:35:00,0.6972550852079251
2021-02-05 13:36:00,0.5715172290802002
2021-02-05 13:37:00,0.0
2021-02-05 13:39:00,0.6073201894760132
2021-02-05 13:40:00,0.0
2021-02-05 13:41:00,0.5157757319829636
2021-02-05 13:42:00,0.0
2021-02-05 13:43:00,0.7211936324660894
2021-02-05 13:44:00,0.10167652462194085
2021-02-05 13:45:00,-0.9256270578159026
2021-02-05 13:47:00,0.0
2021-02-05 13:49:00,0.0
2021-02-05 13:50:00,0.0
2021-02-05 13:51:00,0.0
2021-02-05 13:52:00,0.23541505877514693
2021-02-05 13:53:00,-0.22967511343342734
2021-02-05 13:54:00,-0.3160449289543343
2021-02-05 13:55:00,0.12320446443221529
2021-02-05 13:56:00,0.0
2021-02-05 13:57:00,0.3744083969267269
2021-02-05 13:58:00,0.0
2021-02-05 13:59:00,0.352778993956266
2021-02-05 14:00:00,0.29226838565928054
2021-02-05 14:01:00,0.11405784670101612
2021-02-05 14:02:00,0.15724129484279506
2021-02-05 14:03:00,0.865380048751831
2021-02-05 14:04:00,0.15379977718207583
2021-02-05 14:05:00,0.5313414335250854
2021-02-05 14:06:00,0.5985289652325735
2021-02-05 14:07:00,0.3128433633810708
2021-02-05 14:08:00,0.7145803615545709
2021-02-05 14:09:00,0.475518766142758
2021-02-05 14:10:00,0.644682765007019
2021-02-05 14:11:00,0.418252942053765
2021-02-05 14:12:00,0.1922439298809338
2021-02-05 14:13:00,0.6583864530284477
2021-02-05 14:14:00,0.5097386806082176
2021-02-05 14:15:00,0.14731344115347825
2021-02-05 14:16:00,0.21576930440506675
2021-02-05 14:17:00,0.0
2021-02-05 14:18:00,0.0
2021-02-05 14:19:00,0.0
2021-02-05 14:20:00,-0.01486030969438999
2021-02-05 14:21:00,0.2294727657336243
2021-02-05 14:22:00,0.0
2021-02-05 14:23:00,0.2514741267929889
2021-02-05 14:25:00,0.4380552257734632
2021-02-05 14:26:00,0.4018307441828239
2021-02-05 14:27:00,0.0
2021-02-05 14:28:00,0.0
2021-02-05 14:29:00,0.22256044662673374
2021-02-05 14:30:00,0.0
2021-02-05 14:31:00,0.2626245538128644
2021-02-05 14:32:00,0.2061595475856926
2021-02-05 14:33:00,0.2685365522900363
2021-02-05 14:34:00,0.0
2021-02-05 14:35:00,0.29308435293699414
2021-02-05 14:37:00,0.0
2021-02-05 14:38:00,0.0
2021-02-05 14:39:00,0.0
2021-02-05 14:40:00,0.8312736749649048
2021-02-05 14:41:00,0.42439412700528034
2021-02-05 14:42:00,-0.011762967181236535
2021-02-05 14:44:00,0.0
2021-02-05 14:45:00,0.16954172576274995
2021-02-05 14:46:00,-0.18813934525926473
2021-02-05 14:47:00,0.0
2021-02-05 14:48:00,0.0
2021-02-05 14:49:00,0.7662942104008552
2021-02-05 14:51:00,0.5287315734369871
2021-02-05 14:52:00,0.4237520396709442
2021-02-05 14:53:00,0.0
2021-02-05 14:54:00,0.20192403619827004
2021-02-05 14:56:00,0.5470318988894728
2021-02-05 14:57:00,0.0
2021-02-05 14:58:00,0.31963601721206486
2021-02-05 14:59:00,0.7237255883111984
2021-02-05 15:00:00,0.1593596253672145
2021-02-05 15:01:00,0.11883258046817537
2021-02-05 15:02:00,0.0
2021-02-05 15:03:00,0.0
2021-02-05 15:04:00,0.2358144033672164
2021-02-05 15:06:00,0.0
2021-02-05 15:07:00,0.0
2021-02-05 15:09:00,0.27353467977048257
2021-02-05 15:10:00,0.19922718003744697
2021-02-05 15:11:00,0.16096582553066024
2021-02-05 15:12:00,0.0
2021-02-05 15:13:00,0.0
2021-02-05 15:15:00,0.24053404313671695
2021-02-05 15:16:00,0.0
2021-02-05 15:17:00,0.8661179542541504
2021-02-05 15:18:00,0.0
2021-02-05 15:19:00,0.0
2021-02-05 15:20:00,0.5548210408834079
2021-02-05 15:21:00,0.0
2021-02-05 15:22:00,-0.7239084839820862
2021-02-05 15:23:00,0.32799885530487277
2021-02-05 15:25:00,0.7230218648910522
2021-02-05 15:26:00,0.519312901907469
2021-02-05 15:27:00,0.30563940481696317
2021-02-05 15:28:00,-0.08050671334111141
2021-02-05 15:29:00,0.2736785881217132
2021-02-05 15:30:00,0.18597317996412366
2021-02-05 15:31:00,0.24103626565163777
2021-02-05 15:32:00,0.3898898423592825
2021-02-05 15:33:00,0.16822032461891298
2021-02-05 15:34:00,0.6884781548073613
2021-02-05 15:35:00,0.0
2021-02-05 15:36:00,0.28585661154562103
2021-02-05 15:37:00,0.7073519825935364
2021-02-05 15:38:00,0.49429887297031433
2021-02-05 15:40:00,0.30887482499184576
2021-02-05 15:41:00,0.0
2021-02-05 15:42:00,0.7454983592033386
2021-02-05 15:43:00,0.6309966444969177
2021-02-05 15:44:00,0.0
2021-02-05 15:45:00,0.4065016473204185
2021-02-05 15:46:00,0.43340463223297915
2021-02-05 15:47:00,0.7719378825772707
2021-02-05 15:48:00,0.0
2021-02-05 15:50:00,0.4832847030833685
2021-02-05 15:52:00,0.7423873721587688
2021-02-05 15:53:00,0.18656755794535285
2021-02-05 15:54:00,0.17525228218706626
2021-02-05 15:56:00,0.5077372126544561
2021-02-05 15:57:00,-0.20062936410221563
2021-02-05 15:58:00,0.0
2021-02-05 15:59:00,0.5295449585573775
2021-02-05 16:00:00,0.3915897315637768
2021-02-05 16:01:00,0.2528195495941104
2021-02-05 16:02:00,0.0
2021-02-05 16:03:00,0.31345989848429456
2021-02-05 16:04:00,0.0
2021-02-05 16:05:00,0.757801617764952
2021-02-05 16:06:00,0.3959720610773848
2021-02-05 16:07:00,0.679535448551178
2021-02-05 16:08:00,0.0
2021-02-05 16:09:00,0.0
2021-02-05 16:10:00,0.0
2021-02-05 16:11:00,0.2932797717735205
2021-02-05 16:12:00,0.3635126587457169
2021-02-05 16:13:00,0.3940198726396634
2021-02-05 16:14:00,0.0
2021-02-05 16:15:00,0.4034089406430613
2021-02-05 16:16:00,0.0
2021-02-05 16:17:00,0.2194311150473809
2021-02-05 16:18:00,0.2716380893960928
2021-02-05 16:19:00,0.030804812908172607
2021-02-05 16:20:00,0.6625324487686157
2021-02-05 16:21:00,0.0
2021-02-05 16:22:00,0.13025892266183775
2021-02-05 16:23:00,0.5486277341842651
2021-02-05 16:24:00,0.5806419355156004
2021-02-05 16:25:00,0.18870707375217352
2021-02-05 16:26:00,0.0
2021-02-05 16:27:00,0.8205357789993286
2021-02-05 16:28:00,0.6438809885279643
2021-02-05 16:29:00,0.5273919603849789
2021-02-05 16:30:00,0.1770647837429413
2021-02-05 16:31:00,0.0
2021-02-05 16:32:00,0.7527236342430115
2021-02-05 16:33:00,0.2357646696617526
2021-02-05 16:34:00,0.26866940466800765
2021-02-05 16:35:00,0.4274030805736063
2021-02-05 16:36:00,0.04005640501214828
2021-02-05 16:37:00,0.0
2021-02-05 16:38:00,0.7226035594940186
2021-02-05 16:39:00,0.0
2021-02-05 16:40:00,0.7143543935109465
2021-02-05 16:43:00,0.40620668132464316
2021-02-05 16:44:00,-0.1381020840659012
2021-02-05 16:45:00,0.3756322227740654
2021-02-05 16:46:00,0.7636698231013166
2021-02-05 16:47:00,0.0
2021-02-05 16:48:00,0.09173679296980879
2021-02-05 16:49:00,0.1997409671520545
2021-02-05 16:50:00,0.4636287187113905
2021-02-05 16:51:00,0.2941922889802373
2021-02-05 16:52:00,0.0
2021-02-05 16:53:00,0.0764794807940628
2021-02-05 16:54:00,-0.35349198847608654
2021-02-05 16:55:00,0.14275884050972976
2021-02-05 16:56:00,0.0
2021-02-05 16:57:00,0.0
2021-02-05 16:58:00,0.0
2021-02-05 16:59:00,0.2397622610476402
2021-02-05 17:00:00,0.4058296486001886
2021-02-05 17:01:00,0.2836638671622744
2021-02-05 17:02:00,0.2734336298839298
2021-02-05 17:03:00,0.6184458329838959
2021-02-05 17:04:00,0.2803073814441699
2021-02-05 17:05:00,0.4148687263903362
2021-02-05 17:07:00,0.0
2021-02-05 17:08:00,0.0
2021-02-05 17:09:00,0.0
2021-02-05 17:10:00,0.0
2021-02-05 17:11:00,0.0
2021-02-05 17:12:00,0.5516282170453861
2021-02-05 17:13:00,0.5078130337974732
2021-02-05 17:15:00,0.5880467295646667
2021-02-05 17:16:00,0.0
2021-02-05 17:17:00,0.27056047818989853
2021-02-05 17:18:00,0.5473465919494629
2021-02-05 17:19:00,0.0
2021-02-05 17:20:00,0.5038807392120361
2021-02-05 17:21:00,0.6899630478105563
2021-02-05 17:22:00,-0.0018239111115540053
2021-02-05 17:24:00,0.6604793071746826
2021-02-05 17:25:00,0.2349518989801715
2021-02-05 17:26:00,0.7847304344177246
2021-02-05 17:27:00,0.6698686480522156
2021-02-05 17:29:00,0.5321501397381947
2021-02-05 17:30:00,0.0
2021-02-05 17:31:00,0.0
2021-02-05 17:32:00,0.0
2021-02-05 17:33:00,0.7114682479518735
2021-02-05 17:34:00,0.0
2021-02-05 17:35:00,0.62732667587518
2021-02-05 17:36:00,0.0
2021-02-05 17:38:00,0.31763258880597495
2021-02-05 17:39:00,0.15236209856100505
2021-02-05 17:40:00,-0.047162219477643465
2021-02-05 17:41:00,0.7765167355537415
2021-02-05 17:42:00,0.28237851209811354
2021-02-05 17:43:00,0.5298075143866554
2021-02-05 17:44:00,0.1984575363901005
2021-02-05 17:45:00,0.15276960374344875
2021-02-05 17:46:00,0.1860727631027148
2021-02-05 17:47:00,0.40850714551694095
2021-02-05 17:48:00,0.0
2021-02-05 17:49:00,0.27594967974359064
2021-02-05 17:50:00,0.23141454221317834
2021-02-05 17:51:00,0.0
2021-02-05 17:52:00,0.0
2021-02-05 17:53:00,0.0
2021-02-05 17:54:00,0.15326190728083736
2021-02-05 17:55:00,-0.08782322776062096
2021-02-05 17:56:00,0.4048224823864838
2021-02-05 17:57:00,0.17623853580215568
2021-02-05 17:58:00,0.0
2021-02-05 17:59:00,0.09160494804382324
2021-02-05 18:00:00,0.19981003429028302
2021-02-05 18:01:00,0.014774880810670259
2021-02-05 18:02:00,0.1513983661860793
2021-02-05 18:03:00,0.0
2021-02-05 18:04:00,0.4189322905430247
2021-02-05 18:05:00,0.0
2021-02-05 18:06:00,0.6292447646411435
2021-02-05 18:07:00,0.3200591653530158
2021-02-05 18:09:00,0.0
2021-02-05 18:10:00,0.2445717955365051
2021-02-05 18:11:00,0.0
2021-02-05 18:12:00,0.0
2021-02-05 18:13:00,0.05673954483545517
2021-02-05 18:14:00,0.20664852261538932
2021-02-05 18:16:00,0.0
2021-02-05 18:17:00,0.13281421662489568
2021-02-05 18:18:00,0.0
2021-02-05 18:19:00,0.0
2021-02-05 18:20:00,0.6326574087142944
2021-02-05 18:21:00,0.0
2021-02-05 18:23:00,0.0
2021-02-05 18:24:00,0.2827239667873567
2021-02-05 18:25:00,-0.26258346746703026
2021-02-05 18:26:00,0.34297511367324546
2021-02-05 18:27:00,0.0
2021-02-05 18:28:00,0.25166573746507737
2021-02-05 18:29:00,0.39278620614679594
2021-02-05 18:30:00,0.20526814728943304
2021-02-05 18:31:00,0.0
2021-02-05 18:32:00,0.1583370566368103
2021-02-05 18:33:00,0.0
2021-02-05 18:34:00,-0.448734313249588
2021-02-05 18:35:00,0.39507486244154366
2021-02-05 18:36:00,0.0
2021-02-05 18:37:00,0.7159228894199944
2021-02-05 18:38:00,0.24239395060686014
2021-02-05 18:39:00,0.0
2021-02-05 18:40:00,0.0
2021-02-05 18:41:00,0.36896357848808514
2021-02-05 18:42:00,0.0
2021-02-05 18:43:00,0.23664242079931933
2021-02-05 18:44:00,0.0
2021-02-05 18:45:00,0.47401630920035215
2021-02-05 18:46:00,0.18634853866173917
2021-02-05 18:47:00,0.44947182150938547
2021-02-05 18:48:00,0.0
2021-02-05 18:49:00,0.0
2021-02-05 18:50:00,0.0
2021-02-05 18:51:00,0.0
2021-02-05 18:52:00,0.0
2021-02-05 18:53:00,0.6373088296051337
2021-02-05 18:54:00,0.4123899948698428
2021-02-05 18:55:00,0.0
2021-02-05 18:56:00,0.19753586217684108
2021-02-05 18:57:00,-0.1679430603981018
2021-02-05 18:58:00,0.7980203628540039
2021-02-05 18:59:00,0.10118251479556604
2021-02-05 19:00:00,0.0
2021-02-05 19:01:00,0.23625680165029636
2021-02-05 19:02:00,0.11166367702977074
2021-02-05 19:03:00,0.0
2021-02-05 19:05:00,0.6178101682189167
2021-02-05 19:06:00,0.6446127471476297
2021-02-05 19:08:00,0.5573999265425166
2021-02-05 19:10:00,0.3101194901799161
2021-02-05 19:11:00,-0.2035186005571927
2021-02-05 19:12:00,-0.9917322397232056
2021-02-05 19:13:00,0.0
2021-02-05 19:14:00,0.3361961179878562
2021-02-05 19:15:00,0.5042445659637451
2021-02-05 19:16:00,0.0
2021-02-05 19:17:00,-0.9521378874778748
2021-02-05 19:18:00,0.29381928668459656
2021-02-05 19:19:00,0.4245974305174006
2021-02-05 19:20:00,-0.9089555144309998
2021-02-05 19:23:00,-0.09744155406951904
2021-02-05 19:24:00,0.0
2021-02-05 19:26:00,0.14578160720705097
2021-02-05 19:27:00,0.21304848205598567
2021-02-05 19:28:00,0.14008742798875987
2021-02-05 19:29:00,0.0
2021-02-05 19:30:00,0.0
2021-02-05 19:31:00,0.0
2021-02-05 19:32:00,-0.38625988364219654
2021-02-05 19:33:00,-0.19968643239841963
2021-02-05 19:34:00,-0.5881903437983118
2021-02-05 19:35:00,0.6782115339922933
2021-02-05 19:36:00,0.0
2021-02-05 19:37:00,0.5123839417255466
2021-02-05 19:38:00,0.0
2021-02-05 19:39:00,0.0
2021-02-05 19:40:00,0.2141856951195029
2021-02-05 19:41:00,0.0
2021-02-05 19:43:00,0.3741484017991897
2021-02-05 19:44:00,0.19825088004547547
2021-02-05 19:45:00,0.45754017475667297
2021-02-05 19:46:00,0.049959153496480745
2021-02-05 19:47:00,0.6138018886331075
2021-02-05 19:48:00,0.05897097309923874
2021-02-05 19:49:00,0.6860227584838867
2021-02-05 19:50:00,0.36675133527383297
2021-02-05 19:51:00,0.0
2021-02-05 19:52:00,0.0
2021-02-05 19:53:00,0.0
2021-02-05 19:54:00,0.6204731464385986
2021-02-05 19:55:00,0.15066707970752347
2021-02-05 19:56:00,0.0
2021-02-05 19:57:00,-0.3932299916367073
2021-02-05 20:00:00,0.30351147163900566
2021-02-05 20:01:00,0.17007713582830583
2021-02-05 20:02:00,0.0
2021-02-05 20:03:00,0.7052613527921819
2021-02-05 20:04:00,0.463064879179001
2021-02-05 20:05:00,0.0
2021-02-05 20:06:00,0.637695848941803
2021-02-05 20:07:00,-0.4438198703718529
2021-02-05 20:08:00,0.4598382179525109
2021-02-05 20:09:00,0.5904219150543213
2021-02-05 20:11:00,-0.32320529222488403
2021-02-05 20:13:00,0.0
2021-02-05 20:14:00,0.29356915243606657
2021-02-05 20:15:00,0.0
2021-02-05 20:16:00,0.0
2021-02-05 20:17:00,0.0
2021-02-05 20:18:00,0.2758448999051216
2021-02-05 20:20:00,0.8410999774932861
2021-02-05 20:21:00,0.0
2021-02-05 20:22:00,0.27628353463372035
