Date,Close
04/18/2007,118.58
04/19/2007,118.44
04/20/2007,118.71
04/23/2007,118.54
04/24/2007,118.52
04/25/2007,118.61
04/26/2007,119.55
04/27/2007,119.6
04/30/2007,119.44
05/01/2007,119.73
05/02/2007,120.15
05/03/2007,120.38
05/04/2007,120.16
05/07/2007,120.07
05/08/2007,119.99
05/09/2007,120.01
05/10/2007,119.91
05/11/2007,120.24
05/14/2007,120.36
05/15/2007,120.23
05/16/2007,120.77
05/17/2007,121.23
05/18/2007,121.1
05/21/2007,121.45
05/22/2007,121.5
05/23/2007,121.6
05/24/2007,121.35
05/25/2007,121.76
05/28/2007,121.67
05/29/2007,121.63
05/30/2007,121.62
05/31/2007,121.71
06/01/2007,122.05
06/04/2007,121.71
06/05/2007,121.38
06/06/2007,121.06
06/07/2007,120.99
06/08/2007,121.71
06/11/2007,121.69
06/12/2007,121.64
06/13/2007,122.66
06/14/2007,122.89
06/15/2007,123.43
06/18/2007,123.61
06/19/2007,123.35
06/20/2007,123.45
06/21/2007,123.71
06/22/2007,123.86
06/25/2007,123.67
06/26/2007,123.23
06/27/2007,122.82
06/28/2007,123.14
06/29/2007,123.14
07/02/2007,122.38
07/03/2007,122.38
07/04/2007,122.62
07/05/2007,122.95
07/06/2007,123.31
07/09/2007,123.36
07/10/2007,123.37
07/11/2007,122.35
07/12/2007,122.36
07/13/2007,121.91
07/16/2007,121.88
07/17/2007,122.2
07/18/2007,121.86
07/19/2007,122.03
07/20/2007,121.27
07/23/2007,121.04
07/24/2007,120.02
07/25/2007,120.41
07/26/2007,118.4
07/27/2007,118.6
07/30/2007,119.04
07/31/2007,118.38
08/01/2007,118.84
08/02/2007,119.14
08/03/2007,118.04
08/06/2007,118.85
08/07/2007,118.72
08/08/2007,119.65
08/09/2007,118.18
08/10/2007,118.38
08/13/2007,118.23
08/14/2007,117.55
08/15/2007,116.47
08/16/2007,114.24
08/17/2007,114.35
08/20/2007,114.91
08/21/2007,114.38
08/22/2007,115.32
08/23/2007,116.32
08/24/2007,116.38
08/27/2007,115.73
08/28/2007,114.15
08/29/2007,116.18
08/30/2007,115.94
08/31/2007,115.76
09/03/2007,115.86
09/04/2007,116.33
09/05/2007,115.18
09/06/2007,115.38
09/07/2007,113.37
09/10/2007,113.65
09/11/2007,114.25
09/12/2007,114.13
09/13/2007,115.01
09/14/2007,115.36
09/17/2007,115.03
09/18/2007,116.06
09/19/2007,115.98
09/20/2007,114.64
09/21/2007,115.48
09/24/2007,114.84
09/25/2007,114.74
09/26/2007,115.45
09/27/2007,115.59
09/28/2007,114.79
10/01/2007,115.7
10/02/2007,115.69
10/03/2007,116.71
10/04/2007,116.46
10/05/2007,116.96
10/08/2007,117.48
10/09/2007,117.17
10/10/2007,117.12
10/11/2007,117.27
10/12/2007,117.59
10/15/2007,117.37
10/16/2007,116.86
10/17/2007,116.57
10/18/2007,115.44
10/19/2007,114.5
10/22/2007,114.41
10/23/2007,114.76
10/24/2007,114.14
10/25/2007,114.18
10/26/2007,114.17
10/29/2007,114.69
10/30/2007,114.62
10/31/2007,115.29
11/01/2007,114.53
11/02/2007,114.84
11/05/2007,114.44
11/06/2007,114.67
11/07/2007,112.8
11/08/2007,112.62
11/09/2007,110.76
11/12/2007,109.45
11/13/2007,110.92
11/14/2007,111.39
11/15/2007,110.36
11/16/2007,110.92
11/19/2007,109.77
11/20/2007,109.95
11/21/2007,108.28
11/22/2007,108.52
11/23/2007,108.33
11/26/2007,107.3
11/27/2007,108.77
11/28/2007,110.15
11/29/2007,109.85
11/30/2007,111.18
12/03/2007,110.47
12/04/2007,109.73
12/05/2007,110.92
12/06/2007,111.26
12/07/2007,111.65
12/10/2007,111.63
12/11/2007,110.58
12/12/2007,112.2
12/13/2007,112.19
12/14/2007,113.39
12/17/2007,112.84
12/18/2007,113.36
12/19/2007,113.39
12/20/2007,113.07
12/21/2007,114.14
12/24/2007,114.34
12/25/2007,114.09
12/26/2007,114.29
12/27/2007,113.7
12/28/2007,112.55
12/31/2007,111.33
01/01/2008,111.59
01/02/2008,109.58
01/03/2008,109.23
01/04/2008,108.52
01/07/2008,109.19
01/08/2008,108.91
01/09/2008,109.81
01/10/2008,109.36
01/11/2008,108.96
01/14/2008,108.17
01/15/2008,106.74
01/16/2008,107.46
01/17/2008,106.79
01/18/2008,106.74
01/21/2008,106.01
01/22/2008,106.45
01/23/2008,106.65
01/24/2008,106.89
01/25/2008,106.72
01/28/2008,106.85
01/29/2008,107.05
01/30/2008,106.43
01/31/2008,106.35
02/01/2008,106.61
02/04/2008,106.7
02/05/2008,106.78
02/06/2008,106.45
02/07/2008,107.51
02/08/2008,107.34
02/11/2008,106.94
02/12/2008,107.3
02/13/2008,108.3
02/14/2008,107.93
02/15/2008,107.77
02/18/2008,108.2
02/19/2008,107.76
02/20/2008,108.1
02/21/2008,107.3
02/22/2008,107.23
02/25/2008,108.04
02/26/2008,107.27
02/27/2008,106.38
02/28/2008,105.27
02/29/2008,103.85
03/03/2008,103.23
03/04/2008,103.32
03/05/2008,104.04
03/06/2008,102.61
03/07/2008,102.74
03/10/2008,101.73
03/11/2008,103.37
03/12/2008,101.53
03/13/2008,100.47
03/14/2008,98.98
03/17/2008,97.39
03/18/2008,99.99
03/19/2008,98.74
03/20/2008,99.36
03/21/2008,99.56
03/24/2008,100.65
03/25/2008,100.07
03/26/2008,98.97
03/27/2008,99.61
03/28/2008,99.12
03/31/2008,99.81
04/01/2008,101.83
04/02/2008,102.24
04/03/2008,102.28
04/04/2008,101.52
04/07/2008,102.42
04/08/2008,102.6
04/09/2008,101.77
