date,Accurate Sentiments,Sentiment_Labels
2023-01-13 21:33:00,0.8376461267471313,Positive
2023-01-13 22:31:00,0.9975621700286864,Positive
2023-01-13 22:44:00,0.9997044205665588,Positive
2023-01-13 23:59:00,0.0,Neutral
2023-01-14 08:12:00,0.9557725191116332,Positive
2023-01-14 08:31:00,0.0,Neutral
2023-01-14 12:28:00,-0.9800922870635986,Negative
2023-01-14 14:02:00,0.0,Neutral
2023-01-14 15:45:00,0.9991161227226256,Positive
2023-01-14 19:33:00,-0.6568998694419861,Negative
2023-01-14 23:15:00,0.0,Neutral
2023-01-15 01:15:00,0.0,Neutral
2023-01-15 01:28:00,0.0,Neutral
2023-01-15 05:51:00,0.0,Neutral
2023-01-15 15:42:00,-0.995266318321228,Negative
2023-01-15 16:18:00,-0.998322069644928,Negative
2023-01-15 18:05:00,-0.9183261394500732,Negative
2023-01-15 19:07:00,0.9995166063308716,Positive
2023-01-16 01:24:00,0.0,Neutral
2023-01-16 05:58:00,0.9994692206382751,Positive
2023-01-16 07:50:00,0.9996848106384276,Positive
2023-01-16 08:59:00,0.9287749528884888,Positive
2023-01-16 10:30:00,0.9996899366378784,Positive
2023-01-16 11:00:00,0.0,Neutral
2023-01-16 11:20:00,0.9996529817581176,Positive
2023-01-16 11:39:00,0.9993942975997924,Positive
2023-01-16 12:26:00,0.9973576664924622,Positive
2023-01-16 12:29:00,0.0,Neutral
2023-01-16 12:59:00,0.999462068080902,Positive
2023-01-16 13:50:00,0.0,Neutral
2023-01-16 14:04:00,0.99835604429245,Positive
2023-01-16 17:02:00,0.9992129802703856,Positive
2023-01-16 18:01:00,0.9994267225265504,Positive
2023-01-16 18:21:00,0.0,Neutral
2023-01-16 20:19:00,0.9695716500282288,Positive
2023-01-16 21:12:00,-0.9538727402687072,Negative
2023-01-17 02:48:00,0.0,Neutral
2023-01-17 03:55:00,0.0,Neutral
2023-01-17 08:22:00,0.9988269209861756,Positive
2023-01-17 09:41:00,0.9994064569473268,Positive
2023-01-17 10:21:00,0.0,Neutral
2023-01-17 10:23:00,0.998672366142273,Positive
2023-01-17 10:30:00,0.9995821118354796,Positive
2023-01-17 10:57:00,0.0,Neutral
2023-01-17 10:59:00,0.0,Neutral
2023-01-17 14:46:00,0.9997122883796692,Positive
2023-01-17 16:36:00,0.8794006705284119,Positive
2023-01-17 17:01:00,0.0,Neutral
2023-01-17 17:20:00,-0.9399880170822144,Negative
2023-01-17 17:27:00,0.9994014501571656,Positive
2023-01-17 18:48:00,0.0,Neutral
2023-01-17 19:46:00,0.7045453190803528,Positive
2023-01-17 21:12:00,0.9996581077575684,Positive
2023-01-18 00:01:00,-0.9867053627967834,Negative
2023-01-18 01:16:00,0.9996439218521118,Positive
2023-01-18 02:10:00,-0.9980077147483826,Negative
2023-01-18 02:15:00,0.9996166229248048,Positive
2023-01-18 04:42:00,0.0,Neutral
2023-01-18 06:34:00,0.9996322393417358,Positive
2023-01-18 10:10:00,0.0,Neutral
2023-01-18 11:28:00,0.9590797424316406,Positive
2023-01-18 11:49:00,0.999173939228058,Positive
2023-01-18 14:00:00,0.9975001215934752,Positive
2023-01-18 14:29:00,0.9980077147483826,Positive
2023-01-18 15:13:00,0.9996519088745116,Positive
2023-01-18 16:33:00,-0.9965261816978456,Negative
2023-01-18 18:08:00,-0.9977643489837646,Negative
2023-01-18 18:32:00,0.9996545314788818,Positive
2023-01-18 19:36:00,0.999574601650238,Positive
2023-01-18 19:54:00,0.9972140192985536,Positive
2023-01-18 21:49:00,0.9996469020843506,Positive
2023-01-19 04:32:00,-0.998042106628418,Negative
2023-01-19 09:28:00,0.0,Neutral
2023-01-19 09:44:00,0.9995878338813782,Positive
2023-01-19 09:51:00,0.0,Neutral
2023-01-19 10:45:00,0.0,Neutral
2023-01-19 14:01:00,0.0,Neutral
2023-01-19 14:52:00,0.999705135822296,Positive
2023-01-19 15:34:00,-0.876468300819397,Negative
2023-01-19 15:52:00,0.9995099306106568,Positive
2023-01-19 16:41:00,0.999502182006836,Positive
2023-01-19 17:01:00,0.0,Neutral
2023-01-19 17:26:00,0.998810052871704,Positive
2023-01-19 18:31:00,-0.9970090985298156,Negative
2023-01-19 19:16:00,0.9808517694473268,Positive
2023-01-19 21:04:00,0.0,Neutral
2023-01-19 21:32:00,0.0,Neutral
2023-01-19 22:22:00,0.999553382396698,Positive
2023-01-20 06:16:00,-0.8344100713729858,Negative
2023-01-20 15:02:00,0.9996892213821412,Positive
2023-01-20 15:43:00,0.0,Neutral
2023-01-20 15:57:00,0.0,Neutral
2023-01-20 18:42:00,0.9931380152702332,Positive
2023-01-20 18:56:00,0.9995993971824646,Positive
2023-01-20 20:25:00,0.0,Neutral
2023-01-20 20:28:00,0.0,Neutral
2023-01-20 22:22:00,-0.9829221963882446,Negative
2023-01-20 23:22:00,0.9996575117111206,Positive
2023-01-21 05:35:00,0.0,Neutral
2023-01-21 06:15:00,0.9989193677902222,Positive
2023-01-21 09:18:00,-0.924800455570221,Negative
2023-01-21 14:31:00,0.0,Neutral
2023-01-21 15:56:00,0.9996232986450196,Positive
2023-01-22 09:44:00,0.999653935432434,Positive
2023-01-22 21:17:00,0.995299220085144,Positive
2023-01-23 00:26:00,0.999165654182434,Positive
2023-01-23 05:39:00,0.0,Neutral
2023-01-23 06:01:00,0.9968308806419371,Positive
2023-01-23 09:54:00,0.9874719977378844,Positive
2023-01-23 10:14:00,0.0,Neutral
2023-01-23 10:15:00,0.9995734095573424,Positive
2023-01-23 10:40:00,0.0,Neutral
2023-01-23 11:49:00,0.9995101690292358,Positive
2023-01-23 12:40:00,0.9996398687362672,Positive
2023-01-23 13:45:00,0.9989739656448364,Positive
2023-01-23 14:57:00,0.9993975162506104,Positive
2023-01-23 16:41:00,0.9995936751365662,Positive
2023-01-23 16:42:00,0.9990697503089904,Positive
2023-01-23 17:42:00,0.9996174573898317,Positive
2023-01-23 18:16:00,0.0,Neutral
2023-01-23 18:42:00,0.9996436834335328,Positive
2023-01-23 19:41:00,0.998396337032318,Positive
2023-01-23 20:33:00,0.0,Neutral
2023-01-23 21:19:00,0.0,Neutral
2023-01-23 22:05:00,0.99964702129364,Positive
2023-01-24 06:15:00,0.0,Neutral
2023-01-24 06:20:00,0.0,Neutral
2023-01-24 10:30:00,-0.99594384431839,Negative
2023-01-24 10:30:00,0.0,Neutral
2023-01-24 11:34:00,-0.8148770332336426,Negative
2023-01-24 12:57:00,0.0,Neutral
2023-01-24 13:19:00,0.0,Neutral
2023-01-24 13:28:00,0.0,Neutral
2023-01-24 13:44:00,0.0,Neutral
2023-01-24 14:01:00,0.8269298672676086,Positive
2023-01-24 15:35:00,0.0,Neutral
2023-01-24 16:12:00,0.0,Neutral
2023-01-24 17:01:00,0.0,Neutral
2023-01-24 17:10:00,0.9974244832992554,Positive
2023-01-24 17:31:00,0.0,Neutral
2023-01-24 21:01:00,0.622477114200592,Positive
2023-01-24 22:51:00,0.0,Neutral
2023-01-24 23:41:00,0.5015437006950378,Positive
2023-01-25 00:15:00,0.9986467957496644,Positive
2023-01-25 01:44:00,0.957097351551056,Positive
2023-01-25 06:00:00,0.0,Neutral
2023-01-25 08:13:00,0.9996668100357056,Positive
2023-01-25 09:45:00,0.9995630383491516,Positive
2023-01-25 10:00:00,0.0,Neutral
2023-01-25 10:31:00,0.0,Neutral
2023-01-25 10:50:00,0.8615536689758301,Positive
2023-01-25 12:37:00,0.9996687173843384,Positive
2023-01-25 12:39:00,0.9994982481002808,Positive
2023-01-25 13:16:00,0.0,Neutral
2023-01-25 14:00:00,-0.996744990348816,Negative
2023-01-25 15:02:00,0.0,Neutral
2023-01-25 15:05:00,-0.9980207681655884,Negative
2023-01-25 17:40:00,0.0,Neutral
2023-01-25 18:10:00,0.9867494702339172,Positive
2023-01-25 18:50:00,0.9989038705825806,Positive
2023-01-25 20:06:00,0.9993101358413696,Positive
2023-01-26 00:09:00,-0.9982994198799132,Negative
2023-01-26 00:13:00,0.9967597126960754,Positive
2023-01-26 00:53:00,0.0,Neutral
2023-01-26 01:15:00,0.0,Neutral
2023-01-26 08:56:00,-0.997822642326355,Negative
2023-01-26 11:21:00,0.0,Neutral
2023-01-26 13:27:00,0.0,Neutral
2023-01-26 13:38:00,0.0,Neutral
2023-01-26 14:09:00,0.0,Neutral
2023-01-26 14:31:00,0.0,Neutral
2023-01-26 15:46:00,0.9976736903190612,Positive
2023-01-26 16:28:00,-0.9982131719589232,Negative
2023-01-26 21:27:00,-0.9982964396476746,Negative
2023-01-26 21:56:00,0.0,Neutral
2023-01-26 22:30:00,-0.9321413040161132,Negative
2023-01-26 22:31:00,0.9980689883232116,Positive
2023-01-27 05:02:00,-0.8501428961753845,Negative
2023-01-27 05:18:00,-0.9982228875160216,Negative
2023-01-27 06:51:00,0.9996546506881714,Positive
2023-01-27 08:06:00,0.0,Neutral
2023-01-27 08:43:00,0.9947022795677184,Positive
2023-01-27 09:24:00,0.0,Neutral
2023-01-27 10:50:00,0.0,Neutral
2023-01-27 18:35:00,0.9996664524078368,Positive
2023-01-27 18:43:00,0.0,Neutral
2023-01-27 19:34:00,0.0,Neutral
2023-01-27 20:11:00,0.0,Neutral
2023-01-27 20:31:00,0.9995993971824646,Positive
2023-01-27 20:35:00,0.9996604919433594,Positive
2023-01-27 21:17:00,0.998966097831726,Positive
2023-01-27 22:31:00,-0.5141369700431824,Negative
2023-01-27 23:30:00,0.0,Neutral
2023-01-28 10:06:00,0.9990440011024476,Positive
2023-01-28 13:49:00,0.0,Neutral
2023-01-28 23:44:00,0.0,Neutral
2023-01-29 09:59:00,0.8920579552650452,Positive
2023-01-29 19:05:00,0.0,Neutral
2023-01-29 20:29:00,0.9996678829193116,Positive
2023-01-30 01:54:00,0.999611794948578,Positive
2023-01-30 04:34:00,0.0,Neutral
2023-01-30 06:31:00,0.0,Neutral
2023-01-30 06:54:00,0.99964702129364,Positive
2023-01-30 07:42:00,0.0,Neutral
2023-01-30 09:27:00,0.9997195601463318,Positive
2023-01-30 10:59:00,0.988579034805298,Positive
2023-01-30 12:02:00,-0.6091272234916687,Negative
2023-01-30 12:47:00,0.9997007846832277,Positive
2023-01-30 13:19:00,0.9997047781944276,Positive
2023-01-30 14:31:00,-0.9629348516464232,Negative
2023-01-30 15:08:00,0.981438398361206,Positive
2023-01-30 15:44:00,0.9995755553245544,Positive
2023-01-30 16:55:00,0.9996461868286132,Positive
2023-01-30 18:38:00,-0.9967054724693298,Negative
2023-01-30 19:26:00,0.9995777010917664,Positive
2023-01-30 19:43:00,0.999600350856781,Positive
2023-01-30 20:51:00,0.9995829463005066,Positive
2023-01-30 22:13:00,0.9995447993278505,Positive
2023-01-30 23:18:00,0.0,Neutral
2023-01-30 23:59:00,0.0,Neutral
2023-01-31 05:30:00,0.0,Neutral
2023-01-31 06:03:00,0.0,Neutral
2023-01-31 08:05:00,0.9995538592338562,Positive
2023-01-31 09:32:00,-0.9960342049598694,Negative
2023-01-31 13:37:00,0.0,Neutral
2023-01-31 14:01:00,0.987767219543457,Positive
2023-01-31 14:01:00,0.0,Neutral
2023-01-31 14:27:00,-0.9986823201179504,Negative
2023-01-31 14:57:00,-0.9811201691627502,Negative
2023-01-31 14:59:00,0.0,Neutral
2023-01-31 15:23:00,0.9970535039901732,Positive
2023-01-31 16:44:00,-0.989509105682373,Negative
2023-01-31 17:01:00,0.0,Neutral
2023-01-31 18:02:00,0.0,Neutral
2023-01-31 18:10:00,0.9997075200080872,Positive
2023-01-31 18:11:00,-0.9850053787231444,Negative
2023-01-31 18:48:00,0.9992252588272096,Positive
2023-01-31 22:37:00,0.998868763446808,Positive
2023-02-01 06:15:00,0.0,Neutral
2023-02-01 08:08:00,0.0,Neutral
2023-02-01 10:23:00,0.0,Neutral
2023-02-01 11:12:00,0.9947964549064636,Positive
2023-02-01 11:52:00,0.9996215105056764,Positive
2023-02-01 13:04:00,0.0,Neutral
2023-02-01 14:00:00,0.9960227012634276,Positive
2023-02-01 14:50:00,0.0,Neutral
2023-02-01 15:24:00,0.0,Neutral
2023-02-01 15:44:00,0.0,Neutral
2023-02-01 18:31:00,-0.9881161451339722,Negative
2023-02-01 19:15:00,0.0,Neutral
2023-02-01 19:46:00,0.9947959780693054,Positive
2023-02-01 21:24:00,0.9995688796043396,Positive
2023-02-01 21:31:00,0.9975557327270508,Positive
2023-02-02 07:41:00,0.9990012049674988,Positive
2023-02-02 09:50:00,0.9996342658996582,Positive
2023-02-02 10:36:00,0.9987439513206482,Positive
2023-02-02 14:02:00,0.0,Neutral
2023-02-02 14:31:00,-0.990623414516449,Negative
2023-02-02 16:00:00,0.0,Neutral
2023-02-02 17:01:00,0.0,Neutral
2023-02-02 18:57:00,0.0,Neutral
2023-02-02 19:31:00,-0.9980646967887878,Negative
2023-02-02 21:22:00,0.9931776523590088,Positive
2023-02-02 22:49:00,0.9995505213737488,Positive
2023-02-02 23:23:00,0.0,Neutral
2023-02-03 00:16:00,0.9980040192604064,Positive
2023-02-03 01:21:00,0.0,Neutral
2023-02-03 01:45:00,-0.970448672771454,Negative
2023-02-03 04:48:00,0.0,Neutral
2023-02-03 09:03:00,0.0,Neutral
2023-02-03 09:07:00,-0.9980666041374208,Negative
2023-02-03 10:33:00,0.7108290791511536,Positive
2023-02-03 14:02:00,0.9992640614509584,Positive
2023-02-03 14:42:00,0.9078956246376038,Positive
2023-02-03 15:10:00,-0.9986169338226318,Negative
2023-02-03 17:35:00,0.998727023601532,Positive
2023-02-03 18:47:00,0.0,Neutral
2023-02-03 19:00:00,-0.9918928146362304,Negative
2023-02-03 19:16:00,-0.99869042634964,Negative
2023-02-03 19:51:00,0.9993851184844972,Positive
2023-02-03 23:04:00,0.0,Neutral
2023-02-04 02:47:00,-0.9951155185699464,Negative
2023-02-04 05:46:00,0.0,Neutral
2023-02-04 06:22:00,0.9971368312835692,Positive
2023-02-04 09:36:00,0.0,Neutral
2023-02-04 10:05:00,-0.987736701965332,Negative
2023-02-04 12:44:00,0.0,Neutral
2023-02-04 14:01:00,0.9772589206695556,Positive
2023-02-04 14:27:00,0.9988045692443848,Positive
2023-02-05 05:33:00,-0.990281105041504,Negative
2023-02-05 10:41:00,0.9970765113830566,Positive
2023-02-05 11:02:00,-0.9945361614227296,Negative
2023-02-05 14:01:00,0.0,Neutral
2023-02-05 15:52:00,0.999190628528595,Positive
2023-02-05 17:02:00,0.9995311498641968,Positive
2023-02-06 01:41:00,0.9934386610984802,Positive
2023-02-06 02:59:00,-0.8581987023353577,Negative
2023-02-06 08:41:00,-0.9982936978340148,Negative
2023-02-06 09:22:00,-0.9959179759025574,Negative
2023-02-06 09:55:00,0.0,Neutral
2023-02-06 14:25:00,-0.9975252747535706,Negative
2023-02-06 16:01:00,0.0,Neutral
2023-02-06 17:46:00,-0.9843595623970032,Negative
2023-02-06 20:22:00,0.9995137453079224,Positive
2023-02-07 02:31:00,-0.8567476272583008,Negative
2023-02-07 05:51:00,0.9957921504974364,Positive
2023-02-07 06:18:00,-0.7322161793708801,Negative
2023-02-07 08:23:00,0.0,Neutral
2023-02-07 10:06:00,0.0,Neutral
2023-02-07 12:16:00,0.0,Neutral
2023-02-07 18:31:00,0.9996424913406372,Positive
2023-02-07 18:39:00,0.0,Neutral
2023-02-07 20:35:00,0.9996340274810792,Positive
2023-02-07 22:01:00,0.0,Neutral
2023-02-07 23:19:00,0.9996507167816162,Positive
2023-02-08 00:05:00,0.9991846680641174,Positive
2023-02-08 05:54:00,0.994304358959198,Positive
2023-02-08 06:18:00,-0.9804213643074036,Negative
2023-02-08 08:40:00,0.0,Neutral
2023-02-08 09:43:00,-0.997386634349823,Negative
2023-02-08 13:01:00,0.0,Neutral
2023-02-08 13:11:00,-0.9979730248451232,Negative
2023-02-08 16:10:00,0.5208747982978821,Positive
2023-02-08 18:11:00,-0.9952515363693236,Negative
2023-02-08 20:01:00,0.0,Neutral
2023-02-08 21:05:00,0.9996905326843262,Positive
2023-02-09 02:02:00,0.0,Neutral
2023-02-09 02:07:00,0.0,Neutral
2023-02-09 02:25:00,0.0,Neutral
2023-02-09 03:51:00,0.0,Neutral
2023-02-09 05:01:00,0.638737142086029,Positive
2023-02-09 05:30:00,-0.9977614879608154,Negative
2023-02-09 10:05:00,0.0,Neutral
2023-02-09 10:15:00,0.9921060800552368,Positive
2023-02-09 12:36:00,0.0,Neutral
2023-02-09 13:05:00,-0.9776347875595092,Negative
2023-02-09 13:30:00,0.0,Neutral
2023-02-09 15:18:00,-0.9978058934211732,Negative
2023-02-09 17:01:00,0.0,Neutral
2023-02-09 17:12:00,0.9658317565917968,Positive
2023-02-09 18:22:00,0.0,Neutral
2023-02-09 21:34:00,-0.9884732365608216,Negative
2023-02-09 21:44:00,0.7946441173553467,Positive
2023-02-09 22:00:00,0.999515414237976,Positive
2023-02-10 03:52:00,0.992272973060608,Positive
2023-02-10 05:00:00,-0.9897435307502748,Negative
2023-02-10 09:36:00,-0.9943812489509584,Negative
2023-02-10 10:17:00,0.9941019415855408,Positive
2023-02-10 14:00:00,0.0,Neutral
2023-02-10 14:01:00,0.0,Neutral
2023-02-10 15:43:00,-0.99787700176239,Negative
2023-02-10 15:51:00,0.0,Neutral
2023-02-10 20:01:00,-0.9986193180084229,Negative
2023-02-10 21:13:00,-0.997395634651184,Negative
2023-02-10 22:39:00,0.9983991980552672,Positive
2023-02-11 09:53:00,0.0,Neutral
2023-02-11 13:19:00,-0.9704784750938416,Negative
2023-02-11 15:33:00,0.0,Neutral
2023-02-11 17:19:00,0.0,Neutral
2023-02-11 20:38:00,0.0,Neutral
2023-02-11 23:10:00,0.0,Neutral
2023-02-12 03:22:00,0.0,Neutral
2023-02-12 06:18:00,0.9994277358055116,Positive
2023-02-12 10:51:00,-0.7116957306861877,Negative
2023-02-12 14:57:00,0.9993482232093812,Positive
2023-02-12 16:31:00,0.9997041821479796,Positive
2023-02-12 20:27:00,0.9993847608566284,Positive
2023-02-13 01:38:00,0.0,Neutral
2023-02-13 08:50:00,-0.9375655651092528,Negative
2023-02-13 14:00:00,0.0,Neutral
2023-02-13 14:56:00,0.0,Neutral
2023-02-13 15:05:00,-0.998353123664856,Negative
2023-02-13 17:15:00,0.999567449092865,Positive
2023-02-13 21:01:00,-0.9985833168029784,Negative
2023-02-13 21:04:00,0.9959791898727416,Positive
2023-02-13 21:11:00,0.9909267425537108,Positive
2023-02-13 22:29:00,-0.997287392616272,Negative
2023-02-13 23:01:00,-0.9985888600349426,Negative
2023-02-14 01:31:00,0.9994600415229796,Positive
2023-02-14 02:23:00,0.0,Neutral
2023-02-14 08:30:00,0.0,Neutral
2023-02-14 09:47:00,0.0,Neutral
2023-02-14 10:30:00,0.996385931968689,Positive
2023-02-14 10:47:00,0.999486207962036,Positive
2023-02-14 11:10:00,0.0,Neutral
2023-02-14 11:47:00,0.9994361996650696,Positive
2023-02-14 14:09:00,0.0,Neutral
2023-02-14 14:10:00,0.9993948936462402,Positive
2023-02-14 14:14:00,0.9993376135826112,Positive
2023-02-14 14:24:00,0.9993306398391724,Positive
2023-02-14 15:17:00,0.0,Neutral
2023-02-14 17:01:00,0.0,Neutral
2023-02-14 17:06:00,0.999002993106842,Positive
2023-02-14 17:31:00,0.0,Neutral
2023-02-14 21:36:00,0.9996315240859984,Positive
2023-02-15 05:42:00,0.0,Neutral
2023-02-15 09:24:00,0.0,Neutral
2023-02-15 10:51:00,-0.5714939832687378,Negative
2023-02-15 11:36:00,0.9708161950111388,Positive
2023-02-15 12:16:00,0.9939608573913574,Positive
2023-02-15 13:21:00,0.0,Neutral
2023-02-15 14:06:00,0.999015212059021,Positive
2023-02-15 15:57:00,0.9996941089630128,Positive
2023-02-15 16:00:00,0.0,Neutral
2023-02-15 18:01:00,0.0,Neutral
2023-02-15 18:17:00,0.0,Neutral
2023-02-15 19:30:00,0.9996730089187622,Positive
2023-02-15 20:11:00,0.997613787651062,Positive
2023-02-15 20:26:00,0.999599039554596,Positive
2023-02-15 20:31:00,0.0,Neutral
2023-02-15 21:23:00,0.0,Neutral
2023-02-15 23:12:00,0.999711573123932,Positive
2023-02-16 03:50:00,0.9994596838951112,Positive
2023-02-16 06:20:00,0.944293975830078,Positive
2023-02-16 08:59:00,-0.9667450189590454,Negative
2023-02-16 14:01:00,0.0,Neutral
2023-02-16 15:04:00,0.0,Neutral
2023-02-16 15:26:00,-0.9937440752983092,Negative
2023-02-16 16:00:00,0.9991260170936584,Positive
2023-02-16 16:07:00,0.9992440938949584,Positive
2023-02-16 17:01:00,0.0,Neutral
2023-02-16 18:39:00,0.0,Neutral
2023-02-16 20:31:00,0.0,Neutral
2023-02-16 22:43:00,-0.5163846611976624,Negative
2023-02-16 23:26:00,-0.9946091175079346,Negative
2023-02-16 23:59:00,0.0,Neutral
2023-02-17 01:30:00,0.9995508790016174,Positive
2023-02-17 07:40:00,0.0,Neutral
2023-02-17 11:33:00,0.9956183433532716,Positive
2023-02-17 14:16:00,0.0,Neutral
2023-02-17 15:40:00,0.0,Neutral
2023-02-17 17:23:00,0.5077791810035706,Positive
2023-02-17 21:18:00,-0.9979618787765504,Negative
2023-02-17 21:49:00,0.9957627654075624,Positive
2023-02-17 22:39:00,0.9995554089546204,Positive
2023-02-17 22:41:00,0.889702320098877,Positive
2023-02-18 10:37:00,0.9784305095672609,Positive
2023-02-18 14:01:00,0.0,Neutral
2023-02-18 17:01:00,0.9995253086090088,Positive
2023-02-18 23:23:00,0.0,Neutral
2023-02-19 12:19:00,-0.6295835971832275,Negative
2023-02-19 16:51:00,0.9981809854507446,Positive
2023-02-19 19:35:00,-0.9985846281051636,Negative
2023-02-19 21:46:00,-0.9978603720664978,Negative
2023-02-19 23:15:00,0.999642014503479,Positive
